api-1  | {"correlation_id": "019d5c2e-9cd5-7b0f-9de1-4de557a214ff", "event_id": "UUID('019d5c2e-9ce5-76e8-867f-a449e1bf5067')", "total_latency_ms": 153.8, "db_insert_ms": 96.9, "redis_enqueue_ms": 152.8, "idempotency_set_ms": 153.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:32.088128Z"}
api-4  | {"correlation_id": "019d5c2f-ef18-79c3-bec5-1d665ef23809", "event_id": "UUID('019d5c2f-ef24-774a-9e5c-2faad709c23c')", "total_latency_ms": 52.28, "idempotency_set_ms": 52.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.581053Z"}
api-1  | {"correlation_id": "019d5c2f-e942-71f9-88a6-5f85105ff6f9", "event_id": "UUID('019d5c2f-e94d-718e-ad58-f16082467b7a')", "total_latency_ms": 56.64, "redis_enqueue_ms": 50.3, "idempotency_set_ms": 56.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.090237Z"}
api-1  | {"correlation_id": "019d5c2f-e941-7a8a-b5bc-28abb3d2879e", "event_id": "UUID('019d5c2f-e94e-7cec-a07a-e2f5d9af9432')", "total_latency_ms": 58.5, "idempotency_set_ms": 58.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.090849Z"}
api-4  | {"correlation_id": "019d5c2f-ef0a-7fc9-915b-44db783c5db2", "event_id": "UUID('019d5c2f-ef22-778c-8027-029aa50aa959')", "total_latency_ms": 71.25, "db_insert_ms": 61.1, "redis_enqueue_ms": 64.0, "idempotency_set_ms": 71.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.588018Z"}
api-4  | {"correlation_id": "019d5c2f-ef03-7f1f-a2db-fb06062611dd", "event_id": "UUID('019d5c2f-ef23-75d6-9530-b9dfd22f603b')", "total_latency_ms": 90.76, "db_insert_ms": 82.6, "redis_enqueue_ms": 87.5, "idempotency_set_ms": 90.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.598114Z"}
api-2  | {"correlation_id": "019d5c2f-dac9-7785-9e0e-0cdf12acdefa", "event_id": "UUID('019d5c2f-dae8-7b91-ad14-9a5d2bc3d50b')", "total_latency_ms": 58.96, "db_insert_ms": 51.2, "redis_enqueue_ms": 58.1, "idempotency_set_ms": 59.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:53.393389Z"}
api-2  | {"correlation_id": "019d5c2f-dac3-7056-9b28-2168e929f1d1", "event_id": "UUID('019d5c2f-dadb-7829-8fbf-ac579205a9d1')", "total_latency_ms": 76.5, "db_insert_ms": 73.0, "redis_enqueue_ms": 74.3, "idempotency_set_ms": 76.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:53.405421Z"}
api-2  | {"correlation_id": "019d5c2f-daf9-7d4b-814a-9ebbb30254d4", "event_id": "UUID('019d5c2f-db0e-7601-ae32-13d4af8b1356')", "total_latency_ms": 104.22, "db_insert_ms": 102.4, "redis_enqueue_ms": 103.6, "idempotency_set_ms": 104.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:53.478336Z"}
api-2  | {"correlation_id": "019d5c2f-db0d-788f-ab6b-841806785d26", "event_id": "UUID('019d5c2f-db54-7ac2-a70a-9f73fb002617')", "total_latency_ms": 50.96, "idempotency_set_ms": 50.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:53.492438Z"}
api-1  | {"correlation_id": "019d5c2f-e959-7c8e-acdc-6bfd1ccecf5f", "event_id": "UUID('019d5c2f-e970-70e0-98f1-508a86f40aac')", "total_latency_ms": 58.74, "db_insert_ms": 55.6, "redis_enqueue_ms": 56.7, "idempotency_set_ms": 58.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.126464Z"}
api-1  | {"correlation_id": "019d5c2f-e96a-71fb-a3a8-27ef4132a391", "event_id": "UUID('019d5c2f-e979-7013-9d9f-f4fbadf2bde0')", "total_latency_ms": 65.1, "db_insert_ms": 52.1, "redis_enqueue_ms": 55.7, "idempotency_set_ms": 65.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.138394Z"}
api-1  | {"correlation_id": "019d5c2f-e975-756b-a415-6993cf17a7cd", "event_id": "UUID('019d5c2f-e981-7825-9799-1735a1148a67')", "total_latency_ms": 69.8, "db_insert_ms": 64.0, "redis_enqueue_ms": 65.9, "idempotency_set_ms": 69.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.154753Z"}
api-1  | {"correlation_id": "019d5c2f-e9db-7459-9326-668a8293918e", "event_id": "UUID('019d5c2f-e9e0-70cf-bfaf-8f87b27ce804')", "total_latency_ms": 54.03, "redis_enqueue_ms": 50.5, "idempotency_set_ms": 54.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.234917Z"}
api-1  | {"correlation_id": "019d5c2f-ea9f-7301-b03b-1a1c45a9c28e", "event_id": "UUID('019d5c2f-eabb-78c9-80ea-a097e51cc8ca')", "total_latency_ms": 52.14, "redis_enqueue_ms": 51.2, "idempotency_set_ms": 52.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.446584Z"}
api-1  | {"correlation_id": "019d5c2f-eaa3-758e-a5aa-299a2f36b757", "event_id": "UUID('019d5c2f-eabc-7219-b1fb-ff1532c03523')", "total_latency_ms": 51.12, "idempotency_set_ms": 51.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.447435Z"}
api-1  | {"correlation_id": "019d5c2f-eaa4-74f8-91cc-50d8b9785143", "event_id": "UUID('019d5c2f-eabd-7fa2-aef7-c91c6a06ca62')", "total_latency_ms": 51.74, "redis_enqueue_ms": 51.0, "idempotency_set_ms": 51.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.448932Z"}
api-1  | {"correlation_id": "019d5c2f-eacf-7ab9-8ad1-499951ac4aee", "event_id": "UUID('019d5c2f-ead7-75d7-a821-e2a39428d37b')", "total_latency_ms": 53.03, "idempotency_set_ms": 53.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.480876Z"}
api-1  | {"correlation_id": "019d5c2f-eb11-720e-8e4b-b13f953c8fc0", "event_id": "UUID('019d5c2f-eb1b-798c-9049-c0fa2e400afe')", "total_latency_ms": 54.91, "db_insert_ms": 52.2, "redis_enqueue_ms": 53.6, "idempotency_set_ms": 54.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.551416Z"}
api-1  | {"correlation_id": "019d5c2f-eb16-741c-8089-8e045c6059ef", "event_id": "UUID('019d5c2f-eb20-7040-927a-f93bc2854860')", "total_latency_ms": 56.13, "db_insert_ms": 53.4, "redis_enqueue_ms": 54.5, "idempotency_set_ms": 56.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.554964Z"}
api-1  | {"correlation_id": "019d5c2f-eb9b-79b0-976a-9dfe3e69d3e9", "event_id": "UUID('019d5c2f-eba4-7481-a742-87f3febd46eb')", "total_latency_ms": 61.55, "redis_enqueue_ms": 57.3, "idempotency_set_ms": 61.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.695857Z"}
api-1  | {"correlation_id": "019d5c2f-eb9c-7e65-8588-0a6b6622a619", "event_id": "UUID('019d5c2f-eba5-7909-a298-d2efacfe704c')", "total_latency_ms": 64.1, "db_insert_ms": 52.8, "redis_enqueue_ms": 62.0, "idempotency_set_ms": 64.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.698814Z"}
api-1  | {"correlation_id": "019d5c2f-ebac-7b4c-bd14-97672538e6eb", "event_id": "UUID('019d5c2f-ebba-7d35-b2fa-2cd806c0bd3b')", "total_latency_ms": 56.02, "db_insert_ms": 53.3, "redis_enqueue_ms": 54.8, "idempotency_set_ms": 56.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.707612Z"}
api-1  | {"correlation_id": "019d5c2f-ebb3-77ee-a046-356e5762f541", "event_id": "UUID('019d5c2f-ebbd-7372-8ed7-d56731dea60a')", "total_latency_ms": 53.36, "db_insert_ms": 51.0, "redis_enqueue_ms": 52.6, "idempotency_set_ms": 53.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.713256Z"}
api-1  | {"correlation_id": "019d5c2f-ed9c-7ae0-940b-5415216640d1", "event_id": "UUID('019d5c2f-eda8-71d2-b6da-81855cfd436b')", "total_latency_ms": 67.24, "db_insert_ms": 62.3, "redis_enqueue_ms": 66.3, "idempotency_set_ms": 67.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.213076Z"}
api-1  | {"correlation_id": "019d5c2f-eeb8-76e9-bdfa-0a0090e1708b", "event_id": "UUID('019d5c2f-eec2-789a-980e-2bfdf90b3945')", "total_latency_ms": 50.83, "idempotency_set_ms": 50.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.481045Z"}
api-1  | {"correlation_id": "019d5c2f-eec9-7da8-9a66-839347efa161", "event_id": "UUID('019d5c2f-eedd-7359-a374-8caca0231055')", "total_latency_ms": 81.9, "db_insert_ms": 72.3, "redis_enqueue_ms": 78.9, "idempotency_set_ms": 81.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.533497Z"}
api-1  | {"correlation_id": "019d5c2f-ef09-71ef-a576-cd75ec868f62", "event_id": "UUID('019d5c2f-ef23-74bd-bb02-dd7b619f0761')", "total_latency_ms": 58.59, "idempotency_set_ms": 58.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.574382Z"}
api-1  | {"correlation_id": "019d5c2f-eefd-7b8d-9aea-1f7c763a9cf8", "event_id": "UUID('019d5c2f-ef24-7f7a-b57b-a48713d8d966')", "total_latency_ms": 63.75, "redis_enqueue_ms": 55.5, "idempotency_set_ms": 63.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.576188Z"}
api-1  | {"correlation_id": "019d5c2f-ee95-7741-9dde-29b59fa907c2", "event_id": "UUID('019d5c2f-eec0-79b3-a4ac-1cd37af0f038')", "total_latency_ms": 261.77, "db_insert_ms": 180.0, "redis_enqueue_ms": 244.6, "idempotency_set_ms": 261.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.655921Z"}
api-1  | {"correlation_id": "019d5c2f-ef0f-74d8-99b0-377ca36ba50a", "event_id": "UUID('019d5c2f-ef8d-7a12-8ce0-8f233d42c732')", "total_latency_ms": 182.72, "idempotency_check_ms": 124.9, "db_insert_ms": 179.9, "redis_enqueue_ms": 182.0, "idempotency_set_ms": 182.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.695760Z"}
api-1  | {"correlation_id": "019d5c2f-ef68-7a2b-8ada-cd5b7e325c5c", "event_id": "UUID('019d5c2f-efa2-7332-a18e-a8ce33c9a764')", "total_latency_ms": 53.44, "idempotency_set_ms": 53.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.696888Z"}
api-1  | {"correlation_id": "019d5c2f-eefa-73c5-9fd8-e43684b78d87", "event_id": "UUID('019d5c2f-ef67-74d6-863b-55c3b3887787')", "total_latency_ms": 198.36, "idempotency_check_ms": 97.0, "db_insert_ms": 178.7, "redis_enqueue_ms": 184.2, "idempotency_set_ms": 198.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.700025Z"}
api-1  | {"correlation_id": "019d5c2f-ef66-7e0d-a465-bee5b320a5c7", "event_id": "UUID('019d5c2f-efa3-715d-9b02-2ec2d9409166')", "total_latency_ms": 66.78, "redis_enqueue_ms": 58.1, "idempotency_set_ms": 66.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.708371Z"}
api-1  | {"correlation_id": "019d5c2f-f005-767e-8e3a-f94eac5e95da", "event_id": "UUID('019d5c2f-f00d-795e-ac38-fe75eadb96fc')", "total_latency_ms": 53.49, "idempotency_set_ms": 53.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.816071Z"}
api-4  | {"correlation_id": "019d5c2f-efe7-7de5-b0b3-497dbfd9cba3", "event_id": "UUID('019d5c2f-f006-7cfb-acdd-3807c13b63c0')", "total_latency_ms": 93.71, "db_insert_ms": 79.6, "redis_enqueue_ms": 87.4, "idempotency_set_ms": 93.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.841261Z"}
api-4  | {"correlation_id": "019d5c2f-f001-7dab-a120-45a7173665c2", "event_id": "UUID('019d5c2f-f037-7d8d-a2c3-22e617a27f33')", "total_latency_ms": 60.2, "db_insert_ms": 50.6, "redis_enqueue_ms": 57.3, "idempotency_set_ms": 60.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.848416Z"}
api-1  | {"correlation_id": "019d5c2f-f068-7fb7-818e-b5ee4b34d669", "event_id": "UUID('019d5c2f-f08d-7093-9007-27897c999a32')", "total_latency_ms": 54.61, "db_insert_ms": 52.9, "redis_enqueue_ms": 53.7, "idempotency_set_ms": 54.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.919853Z"}
api-4  | {"correlation_id": "019d5c2f-eff1-7256-8bdd-f645a3e99c46", "event_id": "UUID('019d5c2f-f009-7f87-a6e5-afe6427b8a18')", "total_latency_ms": 96.75, "db_insert_ms": 82.3, "redis_enqueue_ms": 93.8, "idempotency_set_ms": 96.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.849085Z"}
api-4  | {"correlation_id": "019d5c2f-f005-7355-ac6a-41059f8441b8", "event_id": "UUID('019d5c2f-f031-70fa-a2c9-f0af439c6c27')", "total_latency_ms": 59.73, "redis_enqueue_ms": 55.7, "idempotency_set_ms": 59.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.849873Z"}
api-4  | {"correlation_id": "019d5c2f-efef-7d1c-9b30-5e822d0f4f8b", "event_id": "UUID('019d5c2f-f00b-70af-a00e-b97ac31000c6')", "total_latency_ms": 100.35, "db_insert_ms": 84.2, "redis_enqueue_ms": 96.3, "idempotency_set_ms": 100.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.850411Z"}
api-4  | {"correlation_id": "019d5c2f-f011-7ed7-b533-16cf6fd17a67", "event_id": "UUID('019d5c2f-f048-737c-bad6-0ce52766d3e1')", "total_latency_ms": 74.04, "redis_enqueue_ms": 65.2, "idempotency_set_ms": 74.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.884109Z"}
api-4  | {"correlation_id": "019d5c2f-f029-7b1e-a735-4e72e60190b6", "event_id": "UUID('019d5c2f-f04a-75dc-ab70-230c47e3dac7')", "total_latency_ms": 76.74, "idempotency_set_ms": 76.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.893867Z"}
api-2  | {"correlation_id": "019d5c2f-ddae-7974-bdc4-6766af6895e9", "event_id": "UUID('019d5c2f-ddb5-722a-bad7-aa2f3fb8e813')", "total_latency_ms": 50.79, "redis_enqueue_ms": 50.1, "idempotency_set_ms": 50.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.117215Z"}
api-2  | {"correlation_id": "019d5c2f-dd8c-7953-aa1e-88e1dad544bc", "event_id": "UUID('019d5c2f-ddaf-7be9-b454-fc5f200e8042')", "total_latency_ms": 85.5, "db_insert_ms": 60.7, "redis_enqueue_ms": 76.0, "idempotency_set_ms": 85.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.122902Z"}
api-2  | {"correlation_id": "019d5c2f-ddaa-70eb-9796-c46c5fcf9398", "event_id": "UUID('019d5c2f-ddbd-7071-a315-ad7be19d97f1')", "total_latency_ms": 51.12, "idempotency_set_ms": 51.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.125876Z"}
api-2  | {"correlation_id": "019d5c2f-ddc8-788c-b4b0-3fa44fbb6c21", "event_id": "UUID('019d5c2f-ddd1-78a7-bbe0-158724ac4be9')", "total_latency_ms": 82.17, "db_insert_ms": 81.1, "redis_enqueue_ms": 81.7, "idempotency_set_ms": 82.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.173056Z"}
api-2  | {"correlation_id": "019d5c2f-dde6-7211-82ea-b329144f3338", "event_id": "UUID('019d5c2f-ddf4-72a2-b1e2-168ca0c1ae54')", "total_latency_ms": 51.41, "idempotency_set_ms": 51.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.179759Z"}
api-2  | {"correlation_id": "019d5c2f-ddde-7564-9618-a65e6a0705e0", "event_id": "UUID('019d5c2f-ddf3-7e46-bffd-7075f5147bf9')", "total_latency_ms": 53.74, "redis_enqueue_ms": 52.2, "idempotency_set_ms": 53.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.180722Z"}
api-2  | {"correlation_id": "019d5c2f-de04-72cc-8596-b1fc6cac3824", "event_id": "UUID('019d5c2f-de0a-7318-9115-213af403c898')", "total_latency_ms": 52.81, "redis_enqueue_ms": 51.7, "idempotency_set_ms": 52.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:54.202735Z"}
api-4  | {"correlation_id": "019d5c2f-f015-7c00-a813-0da2584ffeb1", "event_id": "UUID('019d5c2f-f049-7d6b-9f20-c55791e29af5')", "total_latency_ms": 98.22, "db_insert_ms": 52.1, "redis_enqueue_ms": 79.5, "idempotency_set_ms": 98.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.909855Z"}
api-4  | {"correlation_id": "019d5c2f-f0e3-7b57-ae37-182ff89cef54", "event_id": "UUID('019d5c2f-f0f1-7aee-8741-372a686be5a6')", "total_latency_ms": 59.75, "db_insert_ms": 55.6, "redis_enqueue_ms": 56.9, "idempotency_set_ms": 59.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.044340Z"}
api-4  | {"correlation_id": "019d5c2f-f13f-71f2-b0d2-0a9d66137a3f", "event_id": "UUID('019d5c2f-f153-771a-8bcc-4b8df7075ab9')", "total_latency_ms": 52.87, "idempotency_set_ms": 52.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.133711Z"}
api-4  | {"correlation_id": "019d5c2f-f21b-7153-b8b0-22af4b99cca5", "event_id": "UUID('019d5c2f-f222-73f1-8d4c-724cb75a8b21')", "total_latency_ms": 55.26, "idempotency_set_ms": 55.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.352981Z"}
api-2  | {"correlation_id": "019d5c2f-e140-7260-ba41-ef5ce624c121", "event_id": "UUID('019d5c2f-e150-75cf-9b41-08ac29784ac0')", "total_latency_ms": 61.08, "db_insert_ms": 51.3, "redis_enqueue_ms": 54.6, "idempotency_set_ms": 61.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:55.039866Z"}
api-2  | {"correlation_id": "019d5c2f-e214-7647-b788-ab6ae5073be7", "event_id": "UUID('019d5c2f-e22b-785d-a136-925efcd9e3f7')", "total_latency_ms": 51.8, "idempotency_set_ms": 51.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:55.241351Z"}
api-4  | {"correlation_id": "019d5c2f-f23d-7f5a-b57a-36122928e0bc", "event_id": "UUID('019d5c2f-f24f-7a08-8890-153d051ea167')", "total_latency_ms": 52.35, "redis_enqueue_ms": 50.1, "idempotency_set_ms": 52.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.386891Z"}
api-2  | {"correlation_id": "019d5c2f-e3f7-7eca-8eb5-b234e2cfe2fe", "event_id": "UUID('019d5c2f-e41c-7a75-9d72-1c3e22ac1f92')", "total_latency_ms": 76.37, "db_insert_ms": 55.8, "redis_enqueue_ms": 67.1, "idempotency_set_ms": 76.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:55.767806Z"}
api-2  | {"correlation_id": "019d5c2f-e3ec-7533-8358-29268bfe2016", "event_id": "UUID('019d5c2f-e407-74fe-8a43-18acbd12c502')", "total_latency_ms": 92.01, "db_insert_ms": 65.2, "redis_enqueue_ms": 76.6, "idempotency_set_ms": 92.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:55.774383Z"}
api-2  | {"correlation_id": "019d5c2f-e431-709e-996a-6ef9100cb49f", "event_id": "UUID('019d5c2f-e463-765f-b76b-2dd042b6cfae')", "total_latency_ms": 52.95, "db_insert_ms": 51.5, "redis_enqueue_ms": 52.4, "idempotency_set_ms": 52.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:55.810177Z"}
api-2  | {"correlation_id": "019d5c2f-e522-7d74-84f6-e91b6183dc17", "event_id": "UUID('019d5c2f-e533-789e-b7c3-145d2e7d8422')", "total_latency_ms": 59.5, "redis_enqueue_ms": 57.7, "idempotency_set_ms": 59.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.041940Z"}
api-1  | {"correlation_id": "019d5c2f-f44d-787a-8e5c-40792b76c24e", "event_id": "UUID('019d5c2f-f45c-7b8a-91ff-f00c8bebe021')", "total_latency_ms": 78.19, "db_insert_ms": 76.7, "redis_enqueue_ms": 77.6, "idempotency_set_ms": 78.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.933221Z"}
api-1  | {"correlation_id": "019d5c2f-f477-7904-9f01-928f841efcfe", "event_id": "UUID('019d5c2f-f49a-7ad1-a568-f65c93d5bd1e')", "total_latency_ms": 52.26, "idempotency_set_ms": 52.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.963430Z"}
api-2  | {"correlation_id": "019d5c2f-e609-70a7-8f98-4717ddd2bd04", "event_id": "UUID('019d5c2f-e60e-7c90-9d1a-dbe6979ce296')", "total_latency_ms": 54.47, "redis_enqueue_ms": 52.5, "idempotency_set_ms": 54.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.259302Z"}
api-2  | {"correlation_id": "019d5c2f-e60b-7731-ae33-dd6b982ba897", "event_id": "UUID('019d5c2f-e610-75b0-a516-6b8aceb264e3')", "total_latency_ms": 55.3, "db_insert_ms": 50.8, "redis_enqueue_ms": 54.6, "idempotency_set_ms": 55.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.261509Z"}
api-2  | {"correlation_id": "019d5c2f-e60b-719e-8065-e6b7997a47b5", "event_id": "UUID('019d5c2f-e629-74c8-843f-a4be93ed1eb6')", "total_latency_ms": 60.86, "idempotency_set_ms": 60.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.286746Z"}
api-2  | {"correlation_id": "019d5c2f-e60c-7c89-9ba6-c35ce3be20a4", "event_id": "UUID('019d5c2f-e625-7629-beda-34191e8e0a66')", "total_latency_ms": 87.65, "db_insert_ms": 50.1, "redis_enqueue_ms": 70.6, "idempotency_set_ms": 87.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.304855Z"}
api-2  | {"correlation_id": "019d5c2f-e63f-747a-8534-6a07780afa65", "event_id": "UUID('019d5c2f-e66a-71f4-bb59-9df336b7f820')", "total_latency_ms": 69.16, "db_insert_ms": 66.1, "redis_enqueue_ms": 68.6, "idempotency_set_ms": 69.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.342905Z"}
api-2  | {"correlation_id": "019d5c2f-e640-793d-adae-a32604965f66", "event_id": "UUID('019d5c2f-e664-7eda-9689-389b04785dea')", "total_latency_ms": 79.93, "db_insert_ms": 71.9, "redis_enqueue_ms": 73.7, "idempotency_set_ms": 79.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.354264Z"}
api-2  | {"correlation_id": "019d5c2f-e85c-7ab7-86af-fbfb11c9f6bc", "event_id": "UUID('019d5c2f-e878-70d8-a2b7-d56e2410abe8')", "total_latency_ms": 70.03, "redis_enqueue_ms": 56.6, "idempotency_set_ms": 70.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.879263Z"}
api-2  | {"correlation_id": "019d5c2f-e84a-7341-a5c6-58cddb0fefaf", "event_id": "UUID('019d5c2f-e867-7892-b5b4-94dc511d744f')", "total_latency_ms": 92.87, "db_insert_ms": 71.9, "redis_enqueue_ms": 80.4, "idempotency_set_ms": 92.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.879811Z"}
api-2  | {"correlation_id": "019d5c2f-e88c-78a4-ac61-65a6c280e289", "event_id": "UUID('019d5c2f-e8a2-772f-a86a-d8209b2ddf80')", "total_latency_ms": 53.28, "db_insert_ms": 51.8, "redis_enqueue_ms": 52.5, "idempotency_set_ms": 53.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.907970Z"}
api-4  | {"correlation_id": "019d5c2f-f5f8-7766-8897-cf62c36f1bec", "event_id": "UUID('019d5c2f-f5fa-7956-b01f-1144ff8ed0e7')", "total_latency_ms": 81.51, "db_insert_ms": 66.2, "redis_enqueue_ms": 73.5, "idempotency_set_ms": 81.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.363361Z"}
api-4  | {"correlation_id": "019d5c2f-f60d-7587-99f1-271e376e4f82", "event_id": "UUID('019d5c2f-f628-7cc4-b40e-5d097eefdb5f')", "total_latency_ms": 85.31, "db_insert_ms": 82.8, "redis_enqueue_ms": 84.0, "idempotency_set_ms": 85.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.409309Z"}
api-4  | {"correlation_id": "019d5c2f-f5f9-72d7-8743-984090c5df78", "event_id": "UUID('019d5c2f-f606-76e8-b565-8a13b4eb12f3')", "total_latency_ms": 133.57, "db_insert_ms": 119.5, "redis_enqueue_ms": 124.0, "idempotency_set_ms": 133.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.415959Z"}
api-4  | {"correlation_id": "019d5c2f-f62f-789f-87a0-fb29652eef56", "event_id": "UUID('019d5c2f-f642-706f-b3f4-94b87476a4b0')", "total_latency_ms": 79.75, "db_insert_ms": 69.0, "redis_enqueue_ms": 77.9, "idempotency_set_ms": 79.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.416026Z"}
api-2  | {"correlation_id": "019d5c2f-e8c8-76eb-afbd-84bff5b24bac", "event_id": "UUID('019d5c2f-e8d2-731d-8ca4-85394863333a')", "total_latency_ms": 64.1, "db_insert_ms": 57.2, "redis_enqueue_ms": 60.2, "idempotency_set_ms": 64.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:56.973659Z"}
api-4  | {"correlation_id": "019d5c2f-f641-7104-bfd1-c0150a9427f3", "event_id": "UUID('019d5c2f-f64c-7418-a715-757828bde4ca')", "total_latency_ms": 54.15, "redis_enqueue_ms": 50.2, "idempotency_set_ms": 54.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.416686Z"}
